"","x"
"1",0.857731268983806
"2",0.517555864405342
"3",0.41386236705873
"4",0.720240631515554
"5",0.663177657007563
"6",0.870823920763896
"7",0.0235545590404546
"8",0.719476205911612
"9",0.932342908024294
"10",0.571600767886862
"11",0.101490189726179
"12",0.417859377628146
"13",0.0297967543553312
"14",0.286668723219042
"15",0.00153688402767672
"16",0.86138123392159
"17",0.382323249665049
"18",0.973495441236437
"19",0.504683577609963
"20",0.18597492347112
"21",0.886297874312333
"22",0.414324927415448
"23",0.0773934491529524
"24",0.00785422261151878
"25",0.610477444935623
"26",0.83835835644139
"27",0.896236144947118
"28",0.06630506296514
"29",0.0206814563300498
"30",0.85896843582474
"31",0.716017354878773
"32",0.293525847973571
"33",0.398292265925177
"34",0.385677077264417
"35",0.0179578645946073
"36",0.513811967669914
"37",0.0960547775783381
"38",0.014685605177649
"39",0.270101030547232
"40",0.486616979740032
"41",0.0109622670403297
"42",4.35152049710235e-05
"43",0.0271778903975515
"44",0.847448770560495
"45",0.442554467507967
"46",0.303090055698918
"47",0.00351092813335445
"48",0.457743402290271
"49",0.0795265816275391
"50",0.326186166536048
"51",0.0646927058333067
"52",0.72401779458543
"53",2.6296301225413e-05
"54",0.662224726253434
"55",0.625180286757777
"56",0.314590571645575
"57",0.820214779106072
"58",0.0137304663963615
"59",0.235468457866938
"60",0.770677635661103
"61",0.576025413892143
"62",0.51038554310418
"63",0.829400013450145
"64",0.774784434447206
"65",0.648661152942791
"66",0.000108557901088351
"67",0.00633817352602184
"68",0.30126930365784
"69",0.651226882775268
"70",0.123152317779108
"71",0.00130699483517822
"72",0.107402641620069
"73",0.998400434314147
"74",0.489805911046878
"75",0.462038816629483
"76",0.963325502782239
"77",0.0705807854112296
"78",0.158145912809484
"79",0.799292595730429
"80",0.0431580937830497
"81",0.849226381711091
"82",0.417271596367792
"83",0.745633324141178
"84",0.962620645752
"85",0.664750127907639
"86",0.0828961753481851
"87",0.0038687714737354
"88",0.0097956454087845
"89",0.39273654219314
"90",0.531144829141188
"91",0.00954202017857874
"92",0.0542569392453419
"93",0.963019931693337
"94",0.175298797995997
"95",0.470497389728361
"96",0.725018562574518
"97",0.0239564728907429
"98",0.502669122845974
"99",0.168047890522147
"100",0.760534732153999
"101",0.0442109180688732
"102",0.788900076677062
"103",0.581796577859875
"104",0.25702868050557
"105",0.349118529912433
"106",0.02753654812031
"107",0.99888459881339
"108",0.999230692118239
"109",0.504682946130343
"110",0.342752601511854
"111",0.929308176742174
"112",0.00298709005568013
"113",0.146308299124198
"114",0.123474026164286
"115",0.165509585526341
"116",0.029752489270848
"117",0.820169904295648
"118",0.737813626392472
"119",0.178355221108983
"120",0.240555161164921
"121",0.254217172745338
"122",0.00128974668379883
"123",0.133009900471262
"124",0.260887678762998
"125",0.472174428216021
"126",0.1173869710751
"127",0.670281757665096
"128",0.065618187839892
"129",0.00492367388069314
"130",0.598269154152661
"131",0.927343267256103
"132",0.0147834768193688
"133",0.484859901158556
"134",0.305285321724571
"135",0.67773179319006
"136",0.870585045008694
"137",0.772138181433046
"138",0.509217491408297
"139",0.000227630628574585
"140",0.00603739765982285
"141",0.467071884542098
"142",0.426802130208341
"143",0.950017315699174
"144",0.0465228872552667
"145",0.84097778657473
"146",0.308709387190659
"147",0.568242180133037
"148",0.0173385709995818
"149",0.15578948452172
"150",0.525065892787293
"151",0.11902075822065
"152",0.593015483932168
"153",0.377269046393585
"154",0.446069295588677
"155",0.382758939830819
"156",0.0163330198655831
"157",0.459948560320645
"158",0.304099296945161
"159",0.203180082019302
"160",0.979896761670191
"161",0.397216362894675
"162",0.755858124773328
"163",0.117557555950053
"164",0.846573345447
"165",0.355434867161359
"166",0.667620029364794
"167",0.216738156686974
"168",0.0477153196343946
"169",0.148438133782568
"170",0.684308932322
"171",0.0621869870601624
"172",0.0781130298503354
"173",0.208254758749808
"174",0.547858783302026
