"","x"
"1",0.132761134710789
"2",0.00118795455582067
"3",0.143749351712152
"4",0.000949659441299046
"5",0.0168586226070381
"6",0.00257582246551692
"7",0.0681559674427895
"8",0.00994526615440101
"9",0.000143794117985816
"10",0.0515876271384102
"11",0.00444892013747323
"12",0.00386312046497513
"13",0.0308934235405719
"14",0.00341874939790615
"15",0.00919391402997776
"16",0.0070566458592779
"17",0.101381921606954
"18",0.0052178279218857
"19",0.00278371662243159
"20",0.0176022504531049
"21",0.000874543293874043
"22",0.0378309731325452
"23",0.00140609718062559
"24",0.000139404211726516
"25",0.0444495851945569
"26",0.00038406905807647
"27",0.00273518373498768
"28",0.00295843794408718
"29",0.00391569672348677
"30",0.0165171633941001
"31",0.00546052813248093
"32",0.0156769415791628
"33",0.000656161443026377
"34",0.00100537532347147
"35",0.00175549460405233
"36",0.155719093635376
"37",0.0208102340472811
"38",0.0256659662871832
"39",0.00327912660184518
"40",0.0153762972606255
"41",0.521792253434162
"42",0.00585765020227975
"43",0.00149059172613005
"44",0.00206144633302964
"45",0.0995312464669108
"46",0.0302806361437788
"47",0.00186272463435372
"48",0.369928007162095
"49",0.0177824166948771
"50",0.0313077767346232
"51",4.60874403787259e-05
"52",0.000329081856525809
"53",0.179514562476934
"54",0.229767135141137
"55",0.0465020200180526
"56",0.0193299276891466
"57",0.000199855053774835
"58",0.000367660052894588
"59",0.0494693755577453
"60",0.00137883602802062
"61",0.0239669891731042
"62",0.0363026143383915
"63",0.315257720034731
"64",0.0146797523653211
"65",0.0054908072465586
"66",0.0266923655517844
"67",0.000124318126435617
"68",0.0154393436382777
"69",0.0236655307763758
"70",8.20664806719866e-06
"71",0.0142361614642855
"72",0.053999071256889
"73",3.69708300483603e-05
"74",0.0250305675823616
"75",0.092859005134905
"76",0.0549929534239318
"77",0.000992679665454936
"78",3.03401549743046e-06
"79",0.027783974258801
"80",0.0341326193313358
"81",0.42453903168113
"82",0.000596059307697142
"83",3.60454806458646e-05
"84",0.000392254421778245
"85",3.67069224898484e-05
"86",0.00146551762581783
"87",0.0376117270603482
"88",0.0012214547103892
"89",0.0019292744062071
"90",0.00452815258618705
"91",0.00594029868926504
"92",0.00513448215467405
"93",0.2547076494265
"94",0.00952233679327283
"95",0.0446224599108246
"96",3.28390417222209e-05
"97",0.00973988542641755
"98",5.42380834058811e-05
"99",0.000747601549705477
"100",0.000121312398456195
"101",0.00946197860994319
"102",0.000128129638141937
"103",0.0604636349514743
"104",0.0298814556661934
"105",0.000552666050241224
"106",3.10823764438079e-05
"107",0.0321786679832989
"108",0.0026251679584063
"109",0.157381752079565
"110",0.00588797920801309
"111",5.31716324648777e-05
"112",0.000127786635044075
"113",0.00205565605377283
"114",0.0404801111424192
"115",0.000147291119294317
"116",0.022974551399576
"117",0.000793100037157557
"118",0.000824261183258098
"119",0.00401209238365318
"120",0.00578243432943994
"121",0.0362948144643646
"122",2.68048866718817e-05
"123",0.00262384199283432
"124",0.00022867337948928
"125",0.00368993266796303
"126",2.50053771723436e-05
"127",5.52943535914385e-06
"128",0.00518073758009694
"129",0.180788474392164
"130",0.0376058196243986
"131",0.00229505734554274
"132",0.0378067967009236
"133",0.000148466401409438
"134",0.00465145862245397
"135",0.00104854966730737
"136",0.0119579346616188
"137",0.00917516144749076
"138",0.0140610757606544
"139",7.12517154561058e-05
"140",0.0102423905657638
"141",0.472301639521753
"142",7.29247031696454e-05
"143",0.543199967813435
"144",0.00715755161563075
"145",0.0272530385441734
"146",0.000331468310553268
"147",0.00935051785915474
"148",0.0649454141654747
"149",0.051366424070543
"150",0.277324356248145
"151",0.000126704149931329
"152",0.00556564172992165
"153",0.00010057838380593
"154",1.63784988484155e-05
"155",0.00286173248974298
"156",1.17408689653972e-06
"157",0.00189752567975479
"158",0.00028435152323549
"159",0.00261718001108641
"160",0.0822175788485474
"161",0.000215294524458586
"162",0.000839591758720161
"163",3.30373699227103e-05
"164",0.00174550629668161
"165",0.0106265000232194
"166",0.0426138182094164
"167",0.000614799581540868
"168",0.138115749443403
"169",0.00360186868103394
"170",0.000581772144336069
"171",0.512015793556416
"172",0.0784905705661685
"173",0.0130036566181242
"174",0.000888107050567187
"175",0.365375557115535
"176",0.00503924461909398
"177",0.00303688185731051
"178",0.272591640851244
"179",0.0794192200032438
"180",0.010832942944247
"181",0.00369360184026217
"182",0.233677048622811
"183",7.66756075768002e-06
"184",0.308140119558636
"185",0.164123310843554
"186",0.000110589734057018
"187",0.0179282971345343
"188",0.0025881544692229
"189",0.00649502767418375
"190",0.0181034852401098
"191",0.116364834108642
"192",0.00583957114964801
"193",1.87635988868403e-05
"194",0.000592483261950045
"195",0.00139138639488577
"196",0.00661400277263728
"197",0.0174283121236343
"198",0.00172497353527745
"199",0.00111247562572328
"200",0.000796954247195665
"201",5.1033038003443e-06
"202",0.000106181460142206
"203",0.000134950159732871
"204",0.00611881511708593
"205",0.000427046481256996
"206",0.056932478676849
"207",0.000246596826376525
"208",0.00036191832061068
"209",0.000459343879828005
"210",0.0527750484750811
"211",0.0106949243837342
"212",0.0646745517538127
"213",0.156442789072155
"214",0.000367401118391133
"215",0.00790589915807955
"216",0.00127917334810094
"217",0.0011008279813498
"218",0.00017447265962285
"219",0.00156721029239287
"220",0.00030081251143108
"221",0.26163218832645
"222",0.247333275139783
"223",6.11756885019491e-06
"224",3.20956353245214e-06
"225",0.387752653156955
"226",0.00130024984276664
"227",0.0130732674879002
"228",0.173036163290542
"229",0.44733758694706
"230",0.0015352522431988
"231",0.0010045492557362
"232",0.000301991517615938
"233",0.0219804700579431
"234",7.36288578360132e-06
"235",0.0769394089885805
"236",0.00231861353936333
"237",0.0329257609569268
"238",0.000342826160014633
"239",0.000491430555404402
"240",0.00163498654524068
"241",0.00072974259521542
"242",0.00190709932666008
"243",0.237370276481412
"244",0.0106891564033747
"245",0.808658674828269
"246",0.00013198437552705
"247",0.0891171701880722
"248",1.37796850818067e-05
"249",0.149780878069687
"250",0.0502427744211008
"251",2.14790966070358e-05
"252",0.0887163006234069
"253",0.00405125466813414
"254",0.184550365026601
"255",0.000524846361385614
"256",0.00097669242476977
"257",0.00211008435540197
"258",1.75897742753229e-05
"259",0.082731843946213
"260",0.00248704478148128
"261",0.0075705485144612
"262",0.000190705653013767
"263",0.000482221632550014
"264",0.0378107815586768
"265",0.00616730004334265
"266",0.000107118631509453
"267",0.00654833583430105
"268",8.21121077945066e-05
"269",0.940480309946184
"270",0.0396576299845883
"271",0.000192782595094481
"272",0.0260226423997731
"273",2.61396213610938e-05
"274",0.000361092945958405
"275",0.0244310394633352
"276",0.0204938596314875
"277",5.93240650738583e-05
"278",0.000116856852233749
"279",0.258901307870756
"280",0.0311970161428425
"281",0.227122604128604
"282",4.93570963651276e-05
"283",0.0021801908489946
"284",0.00738035101347701
"285",0.00289550374768204
"286",0.0118543493969027
"287",0.00262447898906838
"288",0.0024081342035309
"289",0.135791689301362
"290",0.00695789751965939
"291",0.232648562028068
"292",0.0154369358809845
"293",0.0130759951927937
"294",0.0241653232968668
"295",0.186045136862171
"296",0.0757897486042747
"297",0.0434267576622671
"298",0.00720877920885643
"299",0.00536045361940393
"300",0.0178279871711845
"301",0.735838035706411
"302",0.000717402581975527
"303",0.0951584013722452
"304",0.00354186924250065
"305",0.346172534133394
"306",0.912534099783282
"307",1.72802605040593e-05
"308",0.00229303387719206
"309",0.178218627906122
"310",2.12533798055386e-05
"311",0.000294797619266906
"312",0.0456553737289132
"313",0.174715206159011
"314",0.0329924377917857
"315",0.0122636152605411
"316",7.93194644641851e-05
"317",0.00537503655827296
"318",0.18962542347303
"319",0.74152312087555
"320",0.249329398108448
"321",0.00516147138903577
"322",0.660524517197801
"323",0.00201434997659602
"324",0.308799041170323
"325",0.00665487098638582
"326",3.52410876664868e-05
"327",7.49885201518741e-05
"328",0.00290212144780042
"329",0.000187901503198166
"330",1.87963570985906e-05
"331",0.311940335921547
"332",0.141632977177168
"333",0.0295163456663694
"334",8.53391407193231e-05
"335",0.00522699727684673
"336",0.000575584078172876
"337",0.000411938010642426
"338",0.0684090480787185
"339",0.407832686892806
"340",9.23321316590954e-05
"341",0.00851578553111074
"342",0.557019118296275
"343",0.00478104962907794
"344",0.000721599728868753
"345",0.0115919452021529
"346",0.000189000386465403
"347",0.000120091046851137
"348",0.00787480520610396
"349",0.00939266391406441
"350",0.000136364528568237
"351",0.000192292980123792
"352",0.0145685699725671
"353",0.000150626182452851
"354",0.00829993423118714
"355",0.00954149011199265
"356",0.310738534319688
"357",0.00472160345033568
"358",3.71537885454066e-06
"359",0.0856336739673726
"360",0.0185527018902526
"361",0.00294877412146199
"362",0.00027313330914846
"363",0.0114020454957441
"364",0.00184453974154111
"365",1.87266195094814e-05
"366",0.378126406556077
"367",0.0763468347675613
"368",0.200879377988316
"369",0.000354071890672402
"370",0.00370646223717495
"371",0.00208995066898087
"372",0.316002062154927
"373",0.571580022775132
"374",0.0455793159894733
"375",6.43490826644452e-05
"376",0.00193753653342854
"377",1.73256329966595e-05
"378",0.00028632168036683
"379",0.000223725141269848
"380",0.00144698890862412
"381",0.00245072849412668
"382",0.0834277858952481
"383",0.0820276148681163
"384",0.00632821266579714
"385",0.0108031291228383
"386",0.380443190185714
"387",0.0406647170229534
"388",0.0150770152064469
"389",0.126381617611688
"390",0.633944032457908
"391",0.00624082539134418
"392",0.000237031449930315
"393",0.00263180826147985
"394",9.84985338505096e-05
"395",0.976321211538962
"396",0.000635337614284588
"397",0.662050363192431
"398",9.6954601652009e-05
"399",0.0703618843060003
"400",0.00980097612943606
"401",0.0441861123851464
"402",0.000142182741200374
"403",0.000351878908879424
"404",0.0436123436865643
"405",0.00103918861813711
"406",0.0104430964686591
"407",0.0487222500454167
"408",0.828060153146883
"409",0.000221163903877513
"410",0.0935909936434037
"411",0.0134698192512889
"412",0.00437219645375277
"413",0.00147235614998324
"414",0.282586053942235
"415",0.0216852712287207
"416",0.0373485167352016
"417",0.00128782402525142
"418",7.37485961574505e-06
"419",0.040226841621158
"420",0.823092955619813
"421",0.264228615829835
"422",0.0427181893359808
"423",0.362555993673244
"424",0.254652976606333
"425",9.98793241951992e-05
"426",0.000226391820850029
"427",0.0260034530050132
"428",0.000327791808861356
"429",0.0210782189675795
"430",0.000471197677246898
"431",0.000358144976960865
"432",0.000589970467635938
"433",1.20770534676458e-05
"434",0.000208575498420739
"435",0.00174349252534907
"436",0.0189199257913286
"437",0.0151263025667459
"438",0.296737288350484
"439",0.00485982743355571
"440",0.921902299873326
"441",0.00118375542751795
"442",0.420853748738943
"443",0.00245250533089197
"444",0.0109076892387862
"445",0.00216998392554486
"446",0.321564900669342
"447",0.160548071779283
"448",0.00418053528185749
"449",5.00510813581589e-05
"450",0.0121700048016102
"451",2.27856377103193e-05
"452",0.00046189052115149
"453",0.00297958439368106
"454",0.0879127432799168
"455",0.009618261688783
"456",0.000260880103566265
"457",0.00284389680822272
"458",8.97622021794049e-05
"459",0.00523460710466814
"460",0.527987095110983
"461",0.00801542207441275
"462",0.997360766654844
"463",0.657153528241194
"464",0.000600309091479996
"465",0.000199656670856815
"466",0.0014822118754638
"467",0.00170050233434668
"468",0.0797910744666364
"469",0.0574445528809578
"470",0.000133742227594223
"471",0.00484651416636014
"472",0.00255871264304791
"473",0.262367257233555
"474",0.0812660169989262
"475",2.0593136914895e-05
"476",0.0354966184832857
"477",0.00212654957415586
"478",4.09483722716891e-05
"479",0.630398459280439
"480",0.00166707884125322
"481",6.23829534353439e-05
"482",0.868127118640526
"483",0.0276961101267513
"484",0.0506362846878808
"485",6.27950733113279e-05
"486",0.00253428479235997
"487",0.0638583961862671
"488",0.00207784133606214
"489",0.0035863669537262
"490",0.00456736797402824
"491",0.00406885970983516
"492",0.0726241591496008
"493",0.154558264637151
"494",0.0545255402170352
"495",0.0136626206224442
"496",0.0034706304763199
"497",0.098963214496313
"498",0.270946707052447
"499",0.0034103096735507
"500",0.00937607198911627
"501",0.68324974638379
"502",0.00781374053017276
"503",0.630029910555328
"504",0.000629815992533854
"505",0.00322983950632463
"506",0.190301934071441
"507",0.043199237022748
"508",2.94191492969009e-05
"509",0.0320277364593568
"510",0.0460051078082922
"511",0.0306721434547094
"512",0.00170820516176498
"513",0.00529699589938985
"514",0.0503174396382564
"515",0.0201647074475749
"516",0.0345794692960109
"517",0.0234647997231289
"518",0.00700706486533807
"519",0.0496893856045235
"520",0.000279852100798229
"521",0.00782043884671511
"522",0.00901868066513685
"523",0.00963319498547569
"524",0.085026555086393
"525",0.000114409672987926
"526",0.000769840057791989
"527",0.431977440528321
"528",0.000650149499619137
"529",0.0026498509137718
"530",0.410428021396664
"531",0.000134618243535646
"532",0.0639541615296045
"533",0.278818101566252
"534",0.289522436796421
"535",0.000700906216133573
"536",0.00612795724457788
"537",3.7410774403253e-05
"538",0.000421594979284392
"539",0.00233134610749486
"540",0.000100174498585557
"541",0.00506441472252791
"542",0.566817803523474
"543",0.125415340162783
"544",6.68396243621439e-05
"545",0.375560102008072
"546",0.117479096091345
"547",2.90202828883578e-05
"548",0.0030875648870315
"549",0.0689627361256193
"550",0.148303384387135
"551",6.66062672758204e-05
"552",0.0334245241071876
"553",1.01589147008652e-05
"554",0.762125756401874
"555",0.0287009993490405
"556",0.0379963641853016
"557",0.00317514992057497
"558",0.179453339831944
"559",0.000846409745025171
"560",0.431929045660526
"561",0.00242529614333339
"562",0.000707076959345096
"563",8.44132796183757e-06
"564",0.000169863023895958
"565",0.00669714934179976
"566",0.348332733470231
"567",0.00886206499536058
"568",0.00185308072468014
"569",0.748778188760184
"570",0.00524300927887968
"571",2.36674541646216e-05
"572",0.00261063522199433
"573",4.65694621687486e-05
"574",0.452396055544702
"575",0.020991056842701
"576",6.45944202083203e-05
"577",0.874860636696936
"578",0.18275371087813
"579",0.00295019247634609
"580",0.0616215116431802
"581",0.00842336609585289
"582",0.00926298573610452
"583",7.49852973210445e-05
"584",5.65369109661696e-05
"585",0.109716424731135
"586",7.46473313341338e-05
"587",0.115092982119364
"588",0.402326984438601
"589",0.098267698198346
"590",0.980327766223403
"591",0.143409399356499
"592",0.0021270966856897
"593",0.0237623241525986
"594",4.64007056220267e-06
"595",1.28799965290309e-06
"596",0.00205305089908869
"597",0.0164594221834281
"598",0.969680989381674
"599",0.729108415256878
"600",0.000579361467125575
"601",0.00173619956058223
"602",0.00019180545987007
"603",0.0116690278182854
"604",8.82990670246265e-05
"605",0.290779048909212
"606",0.0040718930293067
"607",0.00311037566160076
"608",0.00148610511397553
"609",0.220886072144347
"610",0.0195559528012762
"611",6.72888479308676e-06
"612",0.0149830869629931
"613",0.0524591324384313
"614",0.149372121107104
"615",0.0633424012880271
"616",0.00024366717477752
"617",0.190377199340774
"618",0.00154537623003376
"619",0.000821376973768326
"620",0.0098239893203895
"621",0.211840901321757
"622",0.882667193060769
"623",0.00148006162344437
"624",0.133541255255436
"625",0.00190925316751539
"626",0.00201034332268265
"627",1.64700547945489e-05
"628",0.437172192730772
"629",0.458602619554467
"630",0.00258764771650394
"631",0.0124582588625531
"632",0.0514787735128074
"633",0.227301271271713
"634",0.000111687006503042
"635",0.0375288991674524
"636",0.082325791879922
"637",0.00890531859454368
"638",0.0295328387807628
"639",0.0326509227050413
"640",0.000162561472341468
"641",0.00884008246318938
"642",0.102014534045772
"643",0.00590933278061798
"644",0.0828687573169876
"645",0.389734775476998
"646",0.130879855564202
"647",0.000153237139776823
"648",0.00413833860356635
"649",0.0037075478849504
"650",0.000102374261278969
"651",0.0937606912383416
"652",0.00919473235270597
"653",0.778062262265747
"654",0.000901140417364819
"655",0.151308265810228
"656",0.00712816920581451
"657",0.000151712811473952
"658",0.39350194817309
"659",0.0114077718109055
"660",0.894887812930444
"661",0.0158609719675508
"662",0.00519006470527798
"663",0.183552707404507
"664",0.00363451595852184
"665",9.03169746470354e-05
"666",0.956857401961209
"667",0.0165556959998256
"668",0.00198123391273223
"669",0.0125676179867694
"670",0.0316762760802297
"671",0.496985688912337
"672",0.00185130961437977
"673",0.0299105113736192
"674",0.00141183333433466
"675",0.869679154121031
"676",0.00313459877443574
"677",0.0929571618068098
"678",0.00326015836789564
"679",0.306283210530841
"680",0.0598097258362208
"681",0.00341945689438545
"682",0.0524696815090701
"683",0.00323347205267222
